HourOfDay	DayOfWeek	WeekOfYear	Month	SolarSurface	AvgGenArea	Consumed	UvIndex	GeneratedSolar
6	2	46	11	15.00	1.00	164.00	0.00	14.10
6	2	46	11	10.00	1.00	2685.00	0.00	9.40
6	2	46	11	8.00	1.00	3794.00	0.00	7.20
6	2	46	11	8.00	1.00	3806.00	0.00	7.52
6	2	46	11	12.00	1.00	1739.00	0.00	11.04
6	2	46	11	14.00	1.00	525.00	0.00	12.88
6	2	46	11	10.00	1.00	3265.00	0.00	10.10
6	2	46	11	18.00	1.00	1524.00	0.00	17.64
6	2	46	11	17.00	1.00	331.00	0.00	16.32
6	2	46	11	13.00	1.00	2384.00	0.00	13.78
7	2	46	11	15.00	17.00	2517.00	1.00	237.15
7	2	46	11	10.00	17.00	1982.00	1.00	170.00
7	2	46	11	8.00	17.00	3885.00	1.00	127.84
7	2	46	11	8.00	17.00	1522.00	1.00	144.16
7	2	46	11	12.00	17.00	2939.00	1.00	212.16
7	2	46	11	14.00	17.00	2342.00	1.00	242.76
7	2	46	11	10.00	17.00	593.00	1.00	153.00
7	2	46	11	18.00	17.00	3528.00	1.00	284.58
7	2	46	11	17.00	17.00	2289.00	1.00	294.78
7	2	46	11	13.00	17.00	1554.00	1.00	236.47
8	2	46	11	15.00	33.00	3426.00	2.00	480.15
8	2	46	11	10.00	33.00	3661.00	2.00	339.90
8	2	46	11	8.00	33.00	1328.00	2.00	242.88
8	2	46	11	8.00	33.00	669.00	2.00	269.28
8	2	46	11	12.00	33.00	2112.00	2.00	403.92
8	2	46	11	14.00	33.00	3512.00	2.00	452.76
8	2	46	11	10.00	33.00	1266.00	2.00	323.40
8	2	46	11	18.00	33.00	2336.00	2.00	647.46
8	2	46	11	17.00	33.00	2940.00	2.00	561.00
8	2	46	11	13.00	33.00	157.00	2.00	424.71
9	2	46	11	15.00	49.00	3406.00	3.00	676.20
9	2	46	11	10.00	49.00	1512.00	3.00	460.60
9	2	46	11	8.00	49.00	2114.00	3.00	415.52
9	2	46	11	8.00	49.00	1745.00	3.00	356.72
9	2	46	11	12.00	49.00	2108.00	3.00	599.76
9	2	46	11	14.00	49.00	2979.00	3.00	720.30
9	2	46	11	10.00	49.00	1792.00	3.00	460.60
9	2	46	11	18.00	49.00	1216.00	3.00	829.08
9	2	46	11	17.00	49.00	2371.00	3.00	907.97
9	2	46	11	13.00	49.00	3501.00	3.00	617.89
10	2	46	11	15.00	81.00	2635.00	5.00	1166.40
10	2	46	11	10.00	81.00	867.00	5.00	850.50
10	2	46	11	8.00	81.00	2998.00	5.00	615.60
10	2	46	11	8.00	81.00	2918.00	5.00	602.64
10	2	46	11	12.00	81.00	2415.00	5.00	903.96
10	2	46	11	14.00	81.00	3574.00	5.00	1088.64
10	2	46	11	10.00	81.00	3318.00	5.00	745.20
10	2	46	11	18.00	81.00	2097.00	5.00	1385.10
10	2	46	11	17.00	81.00	1114.00	5.00	1404.54
10	2	46	11	13.00	81.00	2467.00	5.00	968.76
11	2	46	11	15.00	129.00	793.00	8.00	1818.90
11	2	46	11	10.00	129.00	310.00	8.00	1290.00
11	2	46	11	8.00	129.00	2807.00	8.00	1083.60
11	2	46	11	8.00	129.00	3878.00	8.00	1062.96
11	2	46	11	12.00	129.00	2721.00	8.00	1408.68
11	2	46	11	14.00	129.00	3760.00	8.00	1842.12
11	2	46	11	10.00	129.00	2359.00	8.00	1251.30
11	2	46	11	18.00	129.00	1865.00	8.00	2391.66
11	2	46	11	17.00	129.00	3969.00	8.00	1995.63
11	2	46	11	13.00	129.00	235.00	8.00	1526.07
12	2	46	11	15.00	193.00	1426.00	12.00	2808.15
12	2	46	11	10.00	193.00	107.00	12.00	1833.50
12	2	46	11	8.00	193.00	3435.00	12.00	1435.92
12	2	46	11	8.00	193.00	1541.00	12.00	1574.88
12	2	46	11	12.00	193.00	2787.00	12.00	2153.88
12	2	46	11	14.00	193.00	2786.00	12.00	2783.06
12	2	46	11	10.00	193.00	2937.00	12.00	1910.70
12	2	46	11	18.00	193.00	568.00	12.00	3543.48
12	2	46	11	17.00	193.00	2802.00	12.00	3018.52
12	2	46	11	13.00	193.00	2349.00	12.00	2458.82
13	2	46	11	15.00	129.00	797.00	8.00	1760.85
13	2	46	11	10.00	129.00	1939.00	8.00	1315.80
13	2	46	11	8.00	129.00	1641.00	8.00	1124.88
13	2	46	11	8.00	129.00	2074.00	8.00	1032.00
13	2	46	11	12.00	129.00	3194.00	8.00	1424.16
13	2	46	11	14.00	129.00	2625.00	8.00	1769.88
13	2	46	11	10.00	129.00	206.00	8.00	1199.70
13	2	46	11	18.00	129.00	3561.00	8.00	2205.90
13	2	46	11	17.00	129.00	2049.00	8.00	2368.44
13	2	46	11	13.00	129.00	3666.00	8.00	1794.39
14	2	46	11	15.00	81.00	1119.00	5.00	1105.65
14	2	46	11	10.00	81.00	1598.00	5.00	850.50
14	2	46	11	8.00	81.00	3654.00	5.00	583.20
14	2	46	11	8.00	81.00	2602.00	5.00	641.52
14	2	46	11	12.00	81.00	2237.00	5.00	1059.48
14	2	46	11	14.00	81.00	1500.00	5.00	1088.64
14	2	46	11	10.00	81.00	2011.00	5.00	818.10
14	2	46	11	18.00	81.00	650.00	5.00	1589.22
14	2	46	11	17.00	81.00	3150.00	5.00	1432.08
14	2	46	11	13.00	81.00	3069.00	5.00	947.70
15	2	46	11	15.00	49.00	480.00	3.00	705.60
15	2	46	11	10.00	49.00	1542.00	3.00	465.50
15	2	46	11	8.00	49.00	3996.00	3.00	368.48
15	2	46	11	8.00	49.00	1737.00	3.00	392.00
15	2	46	11	12.00	49.00	2956.00	3.00	582.12
15	2	46	11	14.00	49.00	2439.00	3.00	644.84
15	2	46	11	10.00	49.00	2098.00	3.00	519.40
15	2	46	11	18.00	49.00	3227.00	3.00	882.00
15	2	46	11	17.00	49.00	943.00	3.00	816.34
15	2	46	11	13.00	49.00	323.00	3.00	630.63
16	2	46	11	15.00	33.00	3436.00	2.00	539.55
16	2	46	11	10.00	33.00	2285.00	2.00	333.30
16	2	46	11	8.00	33.00	304.00	2.00	261.36
16	2	46	11	8.00	33.00	2746.00	2.00	242.88
16	2	46	11	12.00	33.00	383.00	2.00	360.36
16	2	46	11	14.00	33.00	558.00	2.00	429.66
16	2	46	11	10.00	33.00	534.00	2.00	326.70
16	2	46	11	18.00	33.00	3781.00	2.00	599.94
16	2	46	11	17.00	33.00	1609.00	2.00	504.90
16	2	46	11	13.00	33.00	108.00	2.00	398.97
17	2	46	11	15.00	33.00	93.00	2.00	485.10
17	2	46	11	10.00	33.00	889.00	2.00	306.90
17	2	46	11	8.00	33.00	2942.00	2.00	253.44
17	2	46	11	8.00	33.00	116.00	2.00	266.64
17	2	46	11	12.00	33.00	666.00	2.00	431.64
17	2	46	11	14.00	33.00	1950.00	2.00	480.48
17	2	46	11	10.00	33.00	3809.00	2.00	316.80
17	2	46	11	18.00	33.00	1964.00	2.00	629.64
17	2	46	11	17.00	33.00	2738.00	2.00	566.61
17	2	46	11	13.00	33.00	692.00	2.00	463.32
18	2	46	11	15.00	49.00	3286.00	3.00	786.45
18	2	46	11	10.00	49.00	1535.00	3.00	475.30
18	2	46	11	8.00	49.00	310.00	3.00	395.92
18	2	46	11	8.00	49.00	2673.00	3.00	360.64
18	2	46	11	12.00	49.00	2310.00	3.00	640.92
18	2	46	11	14.00	49.00	46.00	3.00	720.30
18	2	46	11	10.00	49.00	1735.00	3.00	445.90
18	2	46	11	18.00	49.00	3726.00	3.00	908.46
18	2	46	11	17.00	49.00	1349.00	3.00	857.99
18	2	46	11	13.00	49.00	2875.00	3.00	598.78
19	2	46	11	15.00	1.00	308.00	0.00	15.00
19	2	46	11	10.00	1.00	3650.00	0.00	10.40
19	2	46	11	8.00	1.00	2727.00	0.00	7.68
19	2	46	11	8.00	1.00	2110.00	0.00	8.48
19	2	46	11	12.00	1.00	310.00	0.00	11.52
19	2	46	11	14.00	1.00	1362.00	0.00	13.58
19	2	46	11	10.00	1.00	3917.00	0.00	9.90
19	2	46	11	18.00	1.00	2340.00	0.00	16.56
19	2	46	11	17.00	1.00	3158.00	0.00	17.51
19	2	46	11	13.00	1.00	1072.00	0.00	13.39
20	2	46	11	15.00	1.00	3623.00	0.00	15.30
20	2	46	11	10.00	1.00	1614.00	0.00	9.10
20	2	46	11	8.00	1.00	2958.00	0.00	7.76
20	2	46	11	8.00	1.00	3580.00	0.00	7.84
20	2	46	11	12.00	1.00	3527.00	0.00	11.40
20	2	46	11	14.00	1.00	902.00	0.00	14.84
20	2	46	11	10.00	1.00	853.00	0.00	9.90
20	2	46	11	18.00	1.00	3276.00	0.00	18.54
20	2	46	11	17.00	1.00	1774.00	0.00	15.64
20	2	46	11	13.00	1.00	3556.00	0.00	11.70
21	2	46	11	15.00	1.00	2413.00	0.00	14.25
21	2	46	11	10.00	1.00	3523.00	0.00	9.60
21	2	46	11	8.00	1.00	1773.00	0.00	7.44
21	2	46	11	8.00	1.00	420.00	0.00	8.00
21	2	46	11	12.00	1.00	361.00	0.00	11.52
21	2	46	11	14.00	1.00	3590.00	0.00	13.30
21	2	46	11	10.00	1.00	3839.00	0.00	10.30
21	2	46	11	18.00	1.00	2383.00	0.00	16.56
21	2	46	11	17.00	1.00	1218.00	0.00	15.30
21	2	46	11	13.00	1.00	2423.00	0.00	13.00
22	2	46	11	15.00	1.00	3661.00	0.00	14.25
22	2	46	11	10.00	1.00	1752.00	0.00	9.40
22	2	46	11	8.00	1.00	642.00	0.00	7.60
22	2	46	11	8.00	1.00	1036.00	0.00	8.56
22	2	46	11	12.00	1.00	1251.00	0.00	11.52
22	2	46	11	14.00	1.00	898.00	0.00	13.86
22	2	46	11	10.00	1.00	3050.00	0.00	10.50
22	2	46	11	18.00	1.00	14.00	0.00	16.20
22	2	46	11	17.00	1.00	764.00	0.00	17.17
22	2	46	11	13.00	1.00	3762.00	0.00	12.22
23	2	46	11	15.00	1.00	1202.00	0.00	13.95
23	2	46	11	10.00	1.00	761.00	0.00	10.10
23	2	46	11	8.00	1.00	3626.00	0.00	8.16
23	2	46	11	8.00	1.00	1991.00	0.00	8.00
23	2	46	11	12.00	1.00	306.00	0.00	10.92
23	2	46	11	14.00	1.00	3245.00	0.00	14.84
23	2	46	11	10.00	1.00	1733.00	0.00	10.80
23	2	46	11	18.00	1.00	1407.00	0.00	18.36
23	2	46	11	17.00	1.00	3645.00	0.00	16.49
23	2	46	11	13.00	1.00	138.00	0.00	13.26
0	3	46	11	15.00	1.00	1129.00	0.00	15.15
0	3	46	11	10.00	1.00	3961.00	0.00	10.50
0	3	46	11	8.00	1.00	170.00	0.00	8.16
0	3	46	11	8.00	1.00	3693.00	0.00	7.36
0	3	46	11	12.00	1.00	447.00	0.00	13.08
0	3	46	11	14.00	1.00	3261.00	0.00	12.60
0	3	46	11	10.00	1.00	2357.00	0.00	9.10
0	3	46	11	18.00	1.00	3913.00	0.00	17.64
0	3	46	11	17.00	1.00	240.00	0.00	16.32
0	3	46	11	13.00	1.00	1467.00	0.00	13.78
1	3	46	11	15.00	1.00	1545.00	0.00	15.30
1	3	46	11	10.00	1.00	936.00	0.00	9.30
1	3	46	11	8.00	1.00	2636.00	0.00	7.92
1	3	46	11	8.00	1.00	1276.00	0.00	7.68
1	3	46	11	12.00	1.00	2601.00	0.00	11.16
1	3	46	11	14.00	1.00	2585.00	0.00	14.28
1	3	46	11	10.00	1.00	710.00	0.00	10.10
1	3	46	11	18.00	1.00	3672.00	0.00	17.46
1	3	46	11	17.00	1.00	2412.00	0.00	17.00
1	3	46	11	13.00	1.00	2303.00	0.00	13.13
2	3	46	11	15.00	1.00	2466.00	0.00	15.75
2	3	46	11	10.00	1.00	3953.00	0.00	10.00
2	3	46	11	8.00	1.00	3994.00	0.00	7.20
2	3	46	11	8.00	1.00	1302.00	0.00	8.32
2	3	46	11	12.00	1.00	2532.00	0.00	10.80
2	3	46	11	14.00	1.00	1185.00	0.00	12.60
2	3	46	11	10.00	1.00	972.00	0.00	9.10
2	3	46	11	18.00	1.00	700.00	0.00	17.64
2	3	46	11	17.00	1.00	2251.00	0.00	15.64
2	3	46	11	13.00	1.00	3842.00	0.00	12.87
3	3	46	11	15.00	1.00	3312.00	0.00	15.60
3	3	46	11	10.00	1.00	1238.00	0.00	10.50
3	3	46	11	8.00	1.00	1572.00	0.00	7.92
3	3	46	11	8.00	1.00	3669.00	0.00	7.52
3	3	46	11	12.00	1.00	1953.00	0.00	11.28
3	3	46	11	14.00	1.00	2879.00	0.00	13.86
3	3	46	11	10.00	1.00	985.00	0.00	9.90
3	3	46	11	18.00	1.00	21.00	0.00	18.36
3	3	46	11	17.00	1.00	687.00	0.00	18.02
3	3	46	11	13.00	1.00	2001.00	0.00	12.09
4	3	46	11	15.00	1.00	3940.00	0.00	16.20
4	3	46	11	10.00	1.00	2076.00	0.00	9.50
4	3	46	11	8.00	1.00	1412.00	0.00	8.16
4	3	46	11	8.00	1.00	1361.00	0.00	8.08
4	3	46	11	12.00	1.00	830.00	0.00	12.60
4	3	46	11	14.00	1.00	3768.00	0.00	14.70
4	3	46	11	10.00	1.00	2440.00	0.00	9.20
4	3	46	11	18.00	1.00	3728.00	0.00	19.08
4	3	46	11	17.00	1.00	923.00	0.00	18.02
4	3	46	11	13.00	1.00	2581.00	0.00	13.00
5	3	46	11	15.00	1.00	3200.00	0.00	15.75
5	3	46	11	10.00	1.00	2159.00	0.00	9.20
5	3	46	11	8.00	1.00	1240.00	0.00	7.44
5	3	46	11	8.00	1.00	3381.00	0.00	8.48
5	3	46	11	12.00	1.00	1637.00	0.00	12.24
5	3	46	11	14.00	1.00	3807.00	0.00	13.44
5	3	46	11	10.00	1.00	3969.00	0.00	9.70
5	3	46	11	18.00	1.00	2985.00	0.00	16.20
5	3	46	11	17.00	1.00	1017.00	0.00	17.00
5	3	46	11	13.00	1.00	447.00	0.00	13.39
6	3	46	11	15.00	1.00	3575.00	0.00	15.90
6	3	46	11	10.00	1.00	9.00	0.00	9.30
6	3	46	11	8.00	1.00	2130.00	0.00	8.24
6	3	46	11	8.00	1.00	3517.00	0.00	8.16
6	3	46	11	12.00	1.00	2697.00	0.00	11.76
6	3	46	11	14.00	1.00	2470.00	0.00	13.02
6	3	46	11	10.00	1.00	2206.00	0.00	10.20
6	3	46	11	18.00	1.00	570.00	0.00	18.72
6	3	46	11	17.00	1.00	3010.00	0.00	18.19
6	3	46	11	13.00	1.00	1251.00	0.00	12.61
7	3	46	11	15.00	17.00	2843.00	1.00	255.00
7	3	46	11	10.00	17.00	1422.00	1.00	176.80
7	3	46	11	8.00	17.00	3376.00	1.00	145.52
7	3	46	11	8.00	17.00	478.00	1.00	137.36
7	3	46	11	12.00	17.00	396.00	1.00	206.04
7	3	46	11	14.00	17.00	2364.00	1.00	230.86
7	3	46	11	10.00	17.00	1661.00	1.00	170.00
7	3	46	11	18.00	17.00	3486.00	1.00	324.36
7	3	46	11	17.00	17.00	467.00	1.00	294.78
7	3	46	11	13.00	17.00	2509.00	1.00	234.26
8	3	46	11	15.00	33.00	3709.00	2.00	514.80
8	3	46	11	10.00	33.00	3849.00	2.00	323.40
8	3	46	11	8.00	33.00	2841.00	2.00	248.16
8	3	46	11	8.00	33.00	3262.00	2.00	253.44
8	3	46	11	12.00	33.00	3509.00	2.00	376.20
8	3	46	11	14.00	33.00	3137.00	2.00	494.34
8	3	46	11	10.00	33.00	1504.00	2.00	353.10
8	3	46	11	18.00	33.00	509.00	2.00	599.94
8	3	46	11	17.00	33.00	3196.00	2.00	521.73
8	3	46	11	13.00	33.00	3393.00	2.00	394.68
9	3	46	11	15.00	49.00	1964.00	3.00	801.15
9	3	46	11	10.00	49.00	1216.00	3.00	465.50
9	3	46	11	8.00	49.00	2280.00	3.00	372.40
9	3	46	11	8.00	49.00	927.00	3.00	356.72
9	3	46	11	12.00	49.00	3453.00	3.00	611.52
9	3	46	11	14.00	49.00	3010.00	3.00	679.14
9	3	46	11	10.00	49.00	2932.00	3.00	529.20
9	3	46	11	18.00	49.00	2475.00	3.00	899.64
9	3	46	11	17.00	49.00	2966.00	3.00	791.35
9	3	46	11	13.00	49.00	681.00	3.00	586.04
10	3	46	11	15.00	81.00	3041.00	5.00	1215.00
10	3	46	11	10.00	81.00	2855.00	5.00	866.70
10	3	46	11	8.00	81.00	2447.00	5.00	609.12
10	3	46	11	8.00	81.00	672.00	5.00	667.44
10	3	46	11	12.00	81.00	2728.00	5.00	1030.32
10	3	46	11	14.00	81.00	3390.00	5.00	1168.02
10	3	46	11	10.00	81.00	3995.00	5.00	882.90
10	3	46	11	18.00	81.00	842.00	5.00	1501.74
10	3	46	11	17.00	81.00	566.00	5.00	1404.54
10	3	46	11	13.00	81.00	2717.00	5.00	1084.59
11	3	46	11	15.00	129.00	306.00	8.00	1973.70
11	3	46	11	10.00	129.00	1580.00	8.00	1173.90
11	3	46	11	8.00	129.00	506.00	8.00	1001.04
11	3	46	11	8.00	129.00	649.00	8.00	1104.24
11	3	46	11	12.00	129.00	3786.00	8.00	1625.40
11	3	46	11	14.00	129.00	1798.00	8.00	1932.42
11	3	46	11	10.00	129.00	3808.00	8.00	1328.70
11	3	46	11	18.00	129.00	789.00	8.00	2229.12
11	3	46	11	17.00	129.00	2301.00	8.00	2236.86
11	3	46	11	13.00	129.00	2668.00	8.00	1526.07
12	3	46	11	15.00	193.00	3629.00	12.00	3097.65
12	3	46	11	10.00	193.00	249.00	12.00	1872.10
12	3	46	11	8.00	193.00	2593.00	12.00	1435.92
12	3	46	11	8.00	193.00	3626.00	12.00	1621.20
12	3	46	11	12.00	193.00	1611.00	12.00	2107.56
12	3	46	11	14.00	193.00	508.00	12.00	2945.18
12	3	46	11	10.00	193.00	1711.00	12.00	1756.30
12	3	46	11	18.00	193.00	1851.00	12.00	3474.00
12	3	46	11	17.00	193.00	1868.00	12.00	3379.43
12	3	46	11	13.00	193.00	382.00	12.00	2408.64
13	3	46	11	15.00	129.00	2143.00	8.00	2012.40
13	3	46	11	10.00	129.00	3612.00	8.00	1264.20
13	3	46	11	8.00	129.00	932.00	8.00	1093.92
13	3	46	11	8.00	129.00	172.00	8.00	959.76
13	3	46	11	12.00	129.00	1898.00	8.00	1594.44
13	3	46	11	14.00	129.00	261.00	8.00	1824.06
13	3	46	11	10.00	129.00	74.00	8.00	1173.90
13	3	46	11	18.00	129.00	2914.00	8.00	2461.32
13	3	46	11	17.00	129.00	50.00	8.00	2258.79
13	3	46	11	13.00	129.00	2937.00	8.00	1576.38
14	3	46	11	15.00	81.00	3890.00	5.00	1178.55
14	3	46	11	10.00	81.00	1448.00	5.00	737.10
14	3	46	11	8.00	81.00	2935.00	5.00	706.32
14	3	46	11	8.00	81.00	1065.00	5.00	628.56
14	3	46	11	12.00	81.00	3394.00	5.00	952.56
14	3	46	11	14.00	81.00	657.00	5.00	1134.00
14	3	46	11	10.00	81.00	3955.00	5.00	761.40
14	3	46	11	18.00	81.00	1354.00	5.00	1574.64
14	3	46	11	17.00	81.00	1915.00	5.00	1377.00
14	3	46	11	13.00	81.00	3800.00	5.00	989.82
15	3	46	11	15.00	49.00	2866.00	3.00	727.65
15	3	46	11	10.00	49.00	2354.00	3.00	460.60
15	3	46	11	8.00	49.00	3661.00	3.00	415.52
15	3	46	11	8.00	49.00	163.00	3.00	356.72
15	3	46	11	12.00	49.00	3223.00	3.00	599.76
15	3	46	11	14.00	49.00	2705.00	3.00	720.30
15	3	46	11	10.00	49.00	2392.00	3.00	465.50
15	3	46	11	18.00	49.00	3041.00	3.00	917.28
15	3	46	11	17.00	49.00	173.00	3.00	816.34
15	3	46	11	13.00	49.00	358.00	3.00	687.96
16	3	46	11	15.00	33.00	3558.00	2.00	524.70
16	3	46	11	10.00	33.00	3360.00	2.00	336.60
16	3	46	11	8.00	33.00	1669.00	2.00	287.76
16	3	46	11	8.00	33.00	278.00	2.00	279.84
16	3	46	11	12.00	33.00	1875.00	2.00	360.36
16	3	46	11	14.00	33.00	868.00	2.00	434.28
16	3	46	11	10.00	33.00	1052.00	2.00	346.50
16	3	46	11	18.00	33.00	2606.00	2.00	558.36
16	3	46	11	17.00	33.00	2046.00	2.00	589.05
16	3	46	11	13.00	33.00	213.00	2.00	429.00
17	3	46	11	15.00	33.00	1411.00	2.00	509.85
17	3	46	11	10.00	33.00	2452.00	2.00	336.60
17	3	46	11	8.00	33.00	3333.00	2.00	240.24
17	3	46	11	8.00	33.00	2584.00	2.00	285.12
17	3	46	11	12.00	33.00	700.00	2.00	376.20
17	3	46	11	14.00	33.00	1848.00	2.00	498.96
17	3	46	11	10.00	33.00	607.00	2.00	330.00
17	3	46	11	18.00	33.00	2416.00	2.00	546.48
17	3	46	11	17.00	33.00	1516.00	2.00	510.51
17	3	46	11	13.00	33.00	1625.00	2.00	437.58
18	3	46	11	15.00	49.00	5.00	3.00	668.85
18	3	46	11	10.00	49.00	617.00	3.00	534.10
18	3	46	11	8.00	49.00	2209.00	3.00	395.92
18	3	46	11	8.00	49.00	3968.00	3.00	423.36
18	3	46	11	12.00	49.00	307.00	3.00	570.36
18	3	46	11	14.00	49.00	3701.00	3.00	617.40
18	3	46	11	10.00	49.00	3535.00	3.00	490.00
18	3	46	11	18.00	49.00	1954.00	3.00	864.36
18	3	46	11	17.00	49.00	49.00	3.00	783.02
18	3	46	11	13.00	49.00	532.00	3.00	668.85
19	3	46	11	15.00	1.00	704.00	0.00	15.00
19	3	46	11	10.00	1.00	3637.00	0.00	10.60
19	3	46	11	8.00	1.00	3053.00	0.00	8.08
19	3	46	11	8.00	1.00	2488.00	0.00	8.24
19	3	46	11	12.00	1.00	2550.00	0.00	11.16
19	3	46	11	14.00	1.00	1507.00	0.00	14.14
19	3	46	11	10.00	1.00	538.00	0.00	10.70
19	3	46	11	18.00	1.00	2660.00	0.00	19.62
19	3	46	11	17.00	1.00	1965.00	0.00	16.49
19	3	46	11	13.00	1.00	2116.00	0.00	11.70
20	3	46	11	15.00	1.00	3668.00	0.00	16.20
20	3	46	11	10.00	1.00	748.00	0.00	9.50
20	3	46	11	8.00	1.00	3906.00	0.00	7.44
20	3	46	11	8.00	1.00	2636.00	0.00	8.72
20	3	46	11	12.00	1.00	2489.00	0.00	12.48
20	3	46	11	14.00	1.00	330.00	0.00	13.58
20	3	46	11	10.00	1.00	1967.00	0.00	10.20
20	3	46	11	18.00	1.00	3677.00	0.00	19.26
20	3	46	11	17.00	1.00	193.00	0.00	15.81
20	3	46	11	13.00	1.00	3273.00	0.00	13.13
21	3	46	11	15.00	1.00	1130.00	0.00	16.05
21	3	46	11	10.00	1.00	2879.00	0.00	10.60
21	3	46	11	8.00	1.00	2520.00	0.00	8.00
21	3	46	11	8.00	1.00	1480.00	0.00	7.20
21	3	46	11	12.00	1.00	3036.00	0.00	12.96
21	3	46	11	14.00	1.00	3019.00	0.00	12.74
21	3	46	11	10.00	1.00	926.00	0.00	10.90
21	3	46	11	18.00	1.00	2363.00	0.00	16.92
21	3	46	11	17.00	1.00	2485.00	0.00	18.19
21	3	46	11	13.00	1.00	2361.00	0.00	13.52
22	3	46	11	15.00	1.00	65.00	0.00	15.90
22	3	46	11	10.00	1.00	2123.00	0.00	10.70
22	3	46	11	8.00	1.00	1911.00	0.00	7.60
22	3	46	11	8.00	1.00	1589.00	0.00	8.40
22	3	46	11	12.00	1.00	158.00	0.00	11.28
22	3	46	11	14.00	1.00	1396.00	0.00	13.86
22	3	46	11	10.00	1.00	857.00	0.00	10.80
22	3	46	11	18.00	1.00	2592.00	0.00	18.54
22	3	46	11	17.00	1.00	2280.00	0.00	15.47
22	3	46	11	13.00	1.00	2157.00	0.00	13.39
23	3	46	11	15.00	1.00	2358.00	0.00	16.20
23	3	46	11	10.00	1.00	3874.00	0.00	10.40
23	3	46	11	8.00	1.00	2416.00	0.00	8.00
23	3	46	11	8.00	1.00	1555.00	0.00	7.36
23	3	46	11	12.00	1.00	1234.00	0.00	11.40
23	3	46	11	14.00	1.00	2292.00	0.00	12.60
23	3	46	11	10.00	1.00	3987.00	0.00	9.60
23	3	46	11	18.00	1.00	3452.00	0.00	16.20
23	3	46	11	17.00	1.00	1241.00	0.00	16.49
23	3	46	11	13.00	1.00	163.00	0.00	12.74
0	4	46	11	15.00	1.00	2564.00	0.00	16.05
0	4	46	11	10.00	1.00	3551.00	0.00	9.20
0	4	46	11	8.00	1.00	2976.00	0.00	7.60
0	4	46	11	8.00	1.00	3065.00	0.00	8.56
0	4	46	11	12.00	1.00	2220.00	0.00	12.12
0	4	46	11	14.00	1.00	1269.00	0.00	14.00
0	4	46	11	10.00	1.00	812.00	0.00	10.90
0	4	46	11	18.00	1.00	866.00	0.00	18.54
0	4	46	11	17.00	1.00	3704.00	0.00	16.15
0	4	46	11	13.00	1.00	2702.00	0.00	11.70
1	4	46	11	15.00	1.00	1478.00	0.00	14.55
1	4	46	11	10.00	1.00	3711.00	0.00	9.20
1	4	46	11	8.00	1.00	3595.00	0.00	7.20
1	4	46	11	8.00	1.00	3628.00	0.00	7.20
1	4	46	11	12.00	1.00	3151.00	0.00	11.28
1	4	46	11	14.00	1.00	3071.00	0.00	13.30
1	4	46	11	10.00	1.00	2519.00	0.00	9.20
1	4	46	11	18.00	1.00	1197.00	0.00	18.54
1	4	46	11	17.00	1.00	3380.00	0.00	16.83
1	4	46	11	13.00	1.00	3143.00	0.00	13.39
2	4	46	11	15.00	1.00	1347.00	0.00	15.75
2	4	46	11	10.00	1.00	2937.00	0.00	10.60
2	4	46	11	8.00	1.00	2867.00	0.00	8.40
2	4	46	11	8.00	1.00	421.00	0.00	8.16
2	4	46	11	12.00	1.00	3191.00	0.00	11.52
2	4	46	11	14.00	1.00	1848.00	0.00	14.14
2	4	46	11	10.00	1.00	3062.00	0.00	9.60
2	4	46	11	18.00	1.00	2017.00	0.00	18.54
2	4	46	11	17.00	1.00	827.00	0.00	17.00
2	4	46	11	13.00	1.00	1557.00	0.00	13.91
3	4	46	11	15.00	1.00	3775.00	0.00	15.60
3	4	46	11	10.00	1.00	3170.00	0.00	10.10
3	4	46	11	8.00	1.00	2983.00	0.00	7.60
3	4	46	11	8.00	1.00	1293.00	0.00	7.44
3	4	46	11	12.00	1.00	1411.00	0.00	12.00
3	4	46	11	14.00	1.00	1752.00	0.00	14.70
3	4	46	11	10.00	1.00	864.00	0.00	9.40
3	4	46	11	18.00	1.00	162.00	0.00	19.44
3	4	46	11	17.00	1.00	1498.00	0.00	17.17
3	4	46	11	13.00	1.00	1157.00	0.00	11.96
4	4	46	11	15.00	1.00	3750.00	0.00	14.25
4	4	46	11	10.00	1.00	1612.00	0.00	10.10
4	4	46	11	8.00	1.00	3196.00	0.00	7.52
4	4	46	11	8.00	1.00	1457.00	0.00	7.92
4	4	46	11	12.00	1.00	652.00	0.00	13.08
4	4	46	11	14.00	1.00	1000.00	0.00	14.70
4	4	46	11	10.00	1.00	1173.00	0.00	10.90
4	4	46	11	18.00	1.00	3237.00	0.00	16.38
4	4	46	11	17.00	1.00	67.00	0.00	17.85
4	4	46	11	13.00	1.00	199.00	0.00	12.74
5	4	46	11	15.00	1.00	1196.00	0.00	15.00
5	4	46	11	10.00	1.00	3975.00	0.00	10.10
5	4	46	11	8.00	1.00	576.00	0.00	7.20
5	4	46	11	8.00	1.00	379.00	0.00	7.52
5	4	46	11	12.00	1.00	2501.00	0.00	12.72
5	4	46	11	14.00	1.00	639.00	0.00	15.12
5	4	46	11	10.00	1.00	2377.00	0.00	9.10
5	4	46	11	18.00	1.00	3059.00	0.00	16.56
5	4	46	11	17.00	1.00	658.00	0.00	16.49
5	4	46	11	13.00	1.00	1983.00	0.00	13.13
6	4	46	11	15.00	1.00	3297.00	0.00	14.25
